Category,NaturalLanguageQuestion,CypherQuery,generated_question,ExpectedNodeLabels,ExpectedRelationshipTypes,ExpectedProperties,Hops,ExtractedPropertyValues
Graph Pattern Matching,Find 'CRITICAL' CVEs and their related weaknesses (CWEs) that affect 'apache:log4j'.,"MATCH (p:UcoexCPE {cpeName: 'apache:log4j'})<-[:UCOEXHASCPE]-(c:UcoCVE {ucobaseSeverity: 'CRITICAL'})<-[:UCOEXEXAMPLEOBSERVEDIN]-(:UcoexObservedExample)<-[:UCOHASOBSERVEDEXAMPLE]-(w:UcoCWE) RETURN c.label, w.ucocweID, w.ucocweName",Find critical CVEs and their root-cause CWEs affecting 'apache:log4j'.,"[""UcoCVE"", ""UcoCWE"", ""UcoexCPE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN"", ""UCOEXHASCPE"", ""UCOHASOBSERVEDEXAMPLE""]","[""cpeName"", ""label"", ""ucobaseSeverity"", ""ucocweID"", ""ucocweName""]",3,"[""CRITICAL"", ""apache:log4j""]"
Comparative and Ranking,Rank threat groups by the number of 'Enterprise' domain techniques they use.,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) RETURN g.ucoexNAME, count(t) AS techniqueCount ORDER BY techniqueCount DESC",Rank threat groups by their total count of 'Enterprise' TTPs.,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexDOMAIN"", ""ucoexNAME""]",1,"[""Enterprise""]"
Comparative and Ranking,List the top 10 most exploitable 'CRITICAL' CVEs that allow full privilege escalation.,"MATCH (c:UcoCVE {ucobaseSeverity: 'CRITICAL', ucoobtainAllPrivilege: 'true'}) RETURN c.label, toFloat(c.ucoexploitabilityScore) AS exploitScore ORDER BY exploitScore DESC LIMIT 10",List the top 10 most exploitable 'CRITICAL' CVEs that grant full privileges.,"[""UcoCVE""]",[],"[""label"", ""ucobaseSeverity"", ""ucoexploitabilityScore""]",0,"[""CRITICAL"", ""true""]"
Comparative and Ranking,Which weaknesses (CWEs) are associated with the most attack patterns (CAPECs)?,"MATCH (ca:UcoexCAPEC)-[:UCOEXHASRELATEDWEAKNESS]->(w:UcoCWE) RETURN w.ucocweID, w.ucocweName, count(ca) AS capecCount ORDER BY capecCount DESC LIMIT 10",Which 10 CWEs are related to the highest number of CAPEC patterns?,"[""UcoCWE"", ""UcoexCAPEC""]","[""UCOEXHASRELATEDWEAKNESS""]","[""ucocweID"", ""ucocweName""]",1,[]
Comparative and Ranking,"List all CAPEC patterns, ordered first by 'High' severity, then by 'High' likelihood.","MATCH (ca:UcoexCAPEC) RETURN ca.ucoexCAPEC_name, ca.ucoexSeverity, ca.ucoexLikelihood ORDER BY ca.ucoexSeverity DESC, ca.ucoexLikelihood DESC","List CAPEC patterns, ordered first by highest severity, then by highest likelihood.","[""UcoexCAPEC""]",[],"[""ucoexCAPEC_name"", ""ucoexLikelihood"", ""ucoexSeverity""]",0,[]
Comparative and Ranking,Find CVEs where the impact score is greater than the exploitability score.,"MATCH (c:UcoCVE) WHERE toFloat(c.ucoimpactScore) > toFloat(c.ucoexploitabilityScore) RETURN c.label, c.ucoimpactScore, c.ucoexploitabilityScore",Identify CVEs where the impact score exceeds the exploitability score.,"[""UcoCVE""]",[],"[""label"", ""ucoexploitabilityScore"", ""ucoimpactScore""]",0,[]
Comparative and Ranking,List the top 10 most vulnerable products (CPEs) based on the number of 'CRITICAL' CVEs.,"MATCH (c:UcoCVE {ucobaseSeverity: 'CRITICAL'})-[:UCOEXHASCPE]->(p:UcoexCPE) RETURN p.cpeName, count(c) AS criticalCveCount ORDER BY criticalCveCount DESC LIMIT 10",What are the top 10 products (CPEs) with the most 'CRITICAL' vulnerabilities?,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""cpeName"", ""ucobaseSeverity""]",1,"[""CRITICAL""]"
Comparative and Ranking,Rank 'Mobile' domain ATT&CK techniques by the number of available mitigations.,"MATCH (m:UcoexMITIGATIONS)-[:UCOEXMITIGATES]->(t:UcoexMITREATTACK {ucoexDOMAIN: 'Mobile'}) RETURN t.ucoexNAME, count(m) AS mitigationCount ORDER BY mitigationCount DESC",Rank 'Mobile' ATT&CK techniques by their number of available mitigations.,"[""UcoexMITIGATIONS"", ""UcoexMITREATTACK""]","[""UCOEXMITIGATES""]","[""ucoexDOMAIN"", ""ucoexNAME""]",1,"[""Mobile""]"
Comparative and Ranking,Which campaigns are attributed to the most threat groups?,"MATCH (c:UcoexCAMPAIGNS)-[:UCOEXATTRIBUTEDTO]->(g:UcoexGROUPS) RETURN c.ucoexNAME, count(g) AS groupCount ORDER BY groupCount DESC",Which campaigns have the highest number of attributed threat groups?,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS""]","[""UCOEXATTRIBUTEDTO""]","[""ucoexNAME""]",1,[]
Comparative and Ranking,"List all CWEs, ordered by their likelihood of exploit (High to Low).","MATCH (w:UcoCWE) WHERE w.ucolikelihoodOfExploit IS NOT NULL RETURN w.ucocweID, w.ucocweName, w.ucolikelihoodOfExploit ORDER BY w.ucolikelihoodOfExploit DESC","List all CWEs, ranked by their likelihood of exploit (High to Low).","[""UcoCWE""]",[],"[""ucocweID"", ""ucocweName"", ""ucolikelihoodOfExploit""]",0,[]
Comparative and Ranking,"Rank CAPEC patterns by severity (descending) and then by the skill required (ascending, assuming 'Low' is easier).","MATCH (ca:UcoexCAPEC) RETURN ca.ucoexCAPEC_name, ca.ucoexSeverity, ca.ucoexSkills_Required ORDER BY ca.ucoexSeverity DESC, ca.ucoexSkills_Required ASC",Rank CAPEC patterns first by severity (descending) and then by skill required (ascending).,"[""UcoexCAPEC""]",[],"[""ucoexCAPEC_name"", ""ucoexSeverity"", ""ucoexSkills_Required""]",0,[]
Comparative and Ranking,List the top 5 least mitigated 'Enterprise' techniques used by 'APT29'.,"MATCH (g:UcoexGROUPS {ucoexNAME: 'APT29'})-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) OPTIONAL MATCH (m:UcoexMITIGATIONS)-[:UCOEXMITIGATES]->(t) RETURN t.ucoexNAME, count(m) AS mitigationCount ORDER BY mitigationCount ASC LIMIT 5",Identify the top 5 least-mitigated 'Enterprise' TTPs used by APT29.,"[""UcoexGROUPS"", ""UcoexMITIGATIONS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE"", ""UCOEXMITIGATES""]","[""ucoexDOMAIN"", ""ucoexNAME""]",2,"[""APT29"", ""Enterprise""]"
Comparative and Ranking,Find CVEs with an exploitability score higher than 3.5 and an impact score lower than 5.0.,MATCH (c:UcoCVE) WHERE toFloat(c.ucoexploitabilityScore) > 3.5 AND toFloat(c.ucoimpactScore) < 5.0 RETURN c.label,Find CVEs with an exploitability score over 3.5 and an impact score under 5.0.,"[""UcoCVE""]",[],"[""label"", ""ucoexploitabilityScore"", ""ucoimpactScore""]",0,"[""3.5"", ""5.0""]"
Existence and Set Operations Queries,List all threat groups that have at least one known technique.,MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(:UcoexMITREATTACK) RETURN DISTINCT g.ucoexNAME,List all threat groups with at least one associated TTP.,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",1,[]
Existence and Set Operations Queries,Find all ATT&CK techniques that have no mitigations.,MATCH (t:UcoexMITREATTACK) WHERE NOT (t)<-[:UCOEXMITIGATES]-(:UcoexMITIGATIONS) RETURN t.ucoexNAME,Identify all ATT&CK techniques that have no documented mitigations.,"[""UcoexMITIGATIONS"", ""UcoexMITREATTACK""]","[""UCOEXMITIGATES""]","[""ucoexNAME""]",1,[]
Existence and Set Operations Queries,List all software (UcoexSOFTWARE) that is not associated with any ATT&CK technique.,MATCH (s:UcoexSOFTWARE) WHERE NOT (s)-[:UCOEXSOFTWAREUSESTECHNIQUE]->(:UcoexMITREATTACK) RETURN s.ucoexNAME,List all software tools that are not mapped to any ATT&CK technique.,"[""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexNAME""]",1,[]
Existence and Set Operations Queries,Find all CWEs that have no observed real-world examples.,"MATCH (w:UcoCWE) WHERE NOT (w)-[:UCOHASOBSERVEDEXAMPLE]->(:UcoexObservedExample) RETURN w.ucocweID, w.ucocweName",Identify all CWEs that lack any observed real-world examples.,"[""UcoCWE"", ""UcoexObservedExample""]","[""UCOHASOBSERVEDEXAMPLE""]","[""ucocweID"", ""ucocweName""]",1,[]
Existence and Set Operations Queries,"Find all details for a specific list of CVEs: 'CVE-2023-0001', 'CVE-2023-0002'.","MATCH (c:UcoCVE) WHERE c.label IN ['CVE-2023-0001', 'CVE-2023-0002'] RETURN c",Pull all data for CVE-2023-0001 and CVE-2023-0002.,"[""UcoCVE""]",[],"[""label""]",0,"[""CVE-2023-0001"", ""CVE-2023-0002""]"
Existence and Set Operations Queries,"Find all groups that use any of the following techniques: 'Phishing', 'Data Encrypted for Impact'.","MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK) WHERE t.ucoexNAME IN ['Phishing', 'Data Encrypted for Impact'] RETURN DISTINCT g.ucoexNAME",Which distinct groups use either 'Phishing' or 'Data Encrypted for Impact'?,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",1,"[""Data Encrypted for Impact"", ""Phishing""]"
Existence and Set Operations Queries,Which CVEs are not associated with any CPE (product)?,MATCH (c:UcoCVE) WHERE NOT (c)-[:UCOEXHASCPE]->(:UcoexCPE) RETURN c.label,List all CVEs that are not associated with any specific product (CPE).,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""label""]",1,[]
Existence and Set Operations Queries,List all campaigns that have a known attribution group.,MATCH (c:UcoexCAMPAIGNS)-[:UCOEXATTRIBUTEDTO]->(:UcoexGROUPS) RETURN DISTINCT c.ucoexNAME,List all campaigns that have a known attribution to a threat group.,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS""]","[""UCOEXATTRIBUTEDTO""]","[""ucoexNAME""]",1,[]
Existence and Set Operations Queries,Find all CWEs where the 'likelihoodOfExploit' property is not null.,"MATCH (w:UcoCWE) WHERE w.ucolikelihoodOfExploit IS NOT NULL RETURN w.ucocweID, w.ucolikelihoodOfExploit",Find all CWEs where the 'likelihoodOfExploit' property is populated.,"[""UcoCWE""]",[],"[""ucocweID"", ""ucolikelihoodOfExploit""]",0,[]
Existence and Set Operations Queries,Find all CVEs with a status of 'Analyzed' or 'Awaiting Analysis'.,"MATCH (c:UcoCVE) WHERE c.ucovulnStatus IN ['Analyzed', 'Awaiting Analysis'] RETURN c.label, c.ucovulnStatus",Pull all CVEs with a status of 'Analyzed' or 'Awaiting Analysis'.,"[""UcoCVE""]",[],"[""label"", ""ucovulnStatus""]",0,"[""Analyzed"", ""Awaiting Analysis""]"
Existence and Set Operations Queries,Which exploit targets have no associated vulnerabilities or weaknesses?,MATCH (et:UcoExploitTarget) WHERE NOT (et)-[:UCOHASVULNERABILITY]->(:UcoVulnerability) AND NOT (et)-[:UCOHASWEAKNESS]->(:UcoCWE) RETURN et.uri,Identify exploit targets that have no linked vulnerabilities or weaknesses.,"[""UcoCWE"", ""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASVULNERABILITY"", ""UCOHASWEAKNESS""]","[""uri""]",2,[]
Existence and Set Operations Queries,Find techniques used by both 'APT28' AND 'Lazarus Group' (Intersection).,MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:UCOEXGROUPUSESTECHNIQUE]-(g2:UcoexGROUPS {ucoexNAME: 'Lazarus Group'}) RETURN t.ucoexNAME,What TTPs are shared between APT28 and Lazarus Group?,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",2,"[""APT28"", ""Lazarus Group""]"
Existence and Set Operations Queries,List all techniques used by 'APT28' OR 'Lazarus Group' (Union).,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK) WHERE g.ucoexNAME IN ['APT28', 'Lazarus Group'] RETURN DISTINCT t.ucoexNAME",List all unique TTPs used by either APT28 or Lazarus Group.,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",1,"[""APT28"", ""Lazarus Group""]"
Existence and Set Operations Queries,What software does 'Sandworm Team' use that 'APT29' does not (Difference)?,MATCH (g1:UcoexGROUPS {ucoexNAME: 'Sandworm Team'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE) WHERE NOT EXISTS { (g2:UcoexGROUPS {ucoexNAME: 'APT29'})-[:UCOEXGROUPUSESSOFTWARE]->(s) } RETURN s.ucoexNAME,What software in Sandworm Team's arsenal is not used by APT29?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",2,"[""APT29"", ""Sandworm Team""]"
Existence and Set Operations Queries,Find all 'Enterprise' ATT&CK techniques that are not used by any known group.,MATCH (t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) WHERE NOT (t)<-[:UCOEXGROUPUSESTECHNIQUE]-(:UcoexGROUPS) RETURN t.ucoexNAME,List all 'Enterprise' TTPs that are not associated with any known threat group.,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexDOMAIN"", ""ucoexNAME""]",1,"[""Enterprise""]"
Existence and Set Operations Queries,List all CAPEC patterns that have at least one prerequisite listed.,MATCH (ca:UcoexCAPEC) WHERE ca.ucoexPrerequisites IS NOT NULL AND size(ca.ucoexPrerequisites) > 0 RETURN ca.ucoexCAPEC_name,Identify all CAPEC patterns that have defined prerequisites.,"[""UcoexCAPEC""]",[],"[""ucoexCAPEC_name"", ""ucoexPrerequisites""]",0,"[""0""]"
Multi-hop Queries,What software is used in campaigns attributed to 'APT29'?,MATCH (g:UcoexGROUPS {ucoexNAME: 'APT29'})<-[:UCOEXATTRIBUTEDTO]-(c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN s.ucoexNAME,What software is used in campaigns run by 'APT29'?,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXATTRIBUTEDTO"", ""UCOEXCAMPAIGNUSESSOFTWARE""]","[""ucoexNAME""]",2,"[""APT29""]"
Multi-hop Queries,Find the CWE weakness associated with exploit targets vulnerable to 'CVE-2020-0601'.,"MATCH (c:UcoCVE {label: 'CVE-2020-0601'})<-[:UCOHASCVE_ID]-(v:UcoVulnerability)<-[:UCOHASVULNERABILITY]-(et:UcoExploitTarget)-[:UCOHASWEAKNESS]->(w:UcoCWE) RETURN w.ucocweID, w.ucocweName",What weakness (CWE) is linked to exploit targets for 'CVE-2020-0601'?,"[""UcoCVE"", ""UcoCWE"", ""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASCVE_ID"", ""UCOHASVULNERABILITY"", ""UCOHASWEAKNESS""]","[""label"", ""ucocweID"", ""ucocweName""]",3,"[""CVE-2020-0601""]"
Multi-hop Queries,What mitigations are suggested for techniques used by 'Lazarus Group'?,"MATCH (g:UcoexGROUPS {ucoexNAME: 'Lazarus Group'})-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:UCOEXMITIGATES]-(m:UcoexMITIGATIONS) RETURN t.ucoexNAME, m.ucoexNAME",What mitigations stop the techniques used by 'Lazarus Group'?,"[""UcoexGROUPS"", ""UcoexMITIGATIONS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE"", ""UCOEXMITIGATES""]","[""ucoexNAME""]",2,"[""Lazarus Group""]"
Multi-hop Queries,Which threat groups use techniques that are countered by the D3FEND technique 'D3-SDA' (System Call Analysis)?,MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:UCOEXHASMITREATTACK]-(d:UcoexMITRED3FEND {ucoexMITRED3FEND_LABEL: 'D3-SDA'}) RETURN g.ucoexNAME,Which threat groups use techniques that 'D3-SDA' (System Call Analysis) can counter?,"[""UcoexGROUPS"", ""UcoexMITREATTACK"", ""UcoexMITRED3FEND""]","[""UCOEXGROUPUSESTECHNIQUE"", ""UCOEXHASMITREATTACK""]","[""ucoexMITRED3FEND_LABEL"", ""ucoexNAME""]",2,"[""D3-SDA""]"
Multi-hop Queries,What CPEs (products) are affected by 'CVE-2017-0199'?,MATCH (c:UcoCVE {label: 'CVE-2017-0199'})-[:UCOEXHASCPE]->(cpe:UcoexCPE) RETURN cpe.uri,What products (CPEs) are affected by 'CVE-2017-0199'?,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""label"", ""uri""]",1,"[""CVE-2017-0199""]"
Multi-hop Queries,What campaigns have used software also used by 'FIN7'?,MATCH (g:UcoexGROUPS {ucoexNAME: 'FIN7'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE)<-[:UCOEXCAMPAIGNUSESSOFTWARE]-(c:UcoexCAMPAIGNS) RETURN DISTINCT c.ucoexNAME,What campaigns use the same software as 'FIN7'?,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXCAMPAIGNUSESSOFTWARE"", ""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",2,"[""FIN7""]"
Multi-hop Queries,"What techniques are used in the 'SolarWinds Orion' campaign, and which group is attributed?","MATCH (g:UcoexGROUPS)<-[:UCOEXATTRIBUTEDTO]-(c:UcoexCAMPAIGNS {ucoexNAME: 'SolarWinds Orion'})-[:UCOEXCAMPAIGNUSESTECHNIQUE]->(t:UcoexMITREATTACK) RETURN g.ucoexNAME, t.ucoexNAME","What techniques were used in the 'SolarWinds Orion' campaign, and which group ran it?","[""UcoexCAMPAIGNS"", ""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXATTRIBUTEDTO"", ""UCOEXCAMPAIGNUSESTECHNIQUE""]","[""ucoexNAME""]",2,"[""SolarWinds Orion""]"
Multi-hop Queries,What CVEs are associated with targets that have 'CWE-125' (Out-of-bounds Read)?,MATCH (w:UcoCWE {ucocweID: 'CWE-125'})<-[:UCOHASWEAKNESS]-(et:UcoExploitTarget)-[:UCOHASVULNERABILITY]->(v:UcoVulnerability)-[:UCOHASCVE_ID]->(c:UcoCVE) RETURN c.label,What CVEs are linked to targets vulnerable to 'CWE-125' (Out-of-bounds Read)?,"[""UcoCVE"", ""UcoCWE"", ""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASCVE_ID"", ""UCOHASVULNERABILITY"", ""UCOHASWEAKNESS""]","[""label"", ""ucocweID""]",3,"[""CWE-125""]"
Aggregation and Counting,Count the number of distinct software tools used by each threat group.,"MATCH (g:UcoexGROUPS)-[r:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN g.ucoexNAME, count(DISTINCT s) AS softwareCount ORDER BY softwareCount DESC",Rank threat groups by the number of different software tools they use.,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",1,[]
Aggregation and Counting,What is the average exploitability score for all 'CRITICAL' CVEs?,MATCH (c:UcoCVE {ucobaseSeverity: 'CRITICAL'}) WHERE c.ucoexploitabilityScore IS NOT NULL RETURN avg(toFloat(c.ucoexploitabilityScore)) AS averageExploitability,What's the average exploitability score for 'CRITICAL' CVEs?,"[""UcoCVE""]",[],"[""ucobaseSeverity"", ""ucoexploitabilityScore""]",0,"[""CRITICAL""]"
Aggregation and Counting,How many threat groups use the 'T1078' (Valid Accounts) technique?,MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexNAME: 'Valid Accounts'}) RETURN count(g) AS groupCount,How many groups use the 'Valid Accounts' (T1078) technique?,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",1,"[""Valid Accounts""]"
Aggregation and Counting,Count the number of campaigns attributed to each threat group.,"MATCH (g:UcoexGROUPS)<-[r:UCOEXATTRIBUTEDTO]-(c:UcoexCAMPAIGNS) RETURN g.ucoexNAME, count(r) AS campaignCount ORDER BY campaignCount DESC",Count how many campaigns are linked to each threat group.,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS""]","[""UCOEXATTRIBUTEDTO""]","[""ucoexNAME""]",1,[]
Aggregation and Counting,How many techniques are associated with 'Mimikatz'?,MATCH (s:UcoexSOFTWARE {ucoexNAME: 'Mimikatz'})-[:UCOEXSOFTWAREUSESTECHNIQUE]->(t:UcoexMITREATTACK) RETURN count(t) AS techniqueCount,How many attack techniques are associated with 'Mimikatz'?,"[""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexNAME""]",1,"[""Mimikatz""]"
Aggregation and Counting,How many CWEs are associated with the 'Class' abstraction?,MATCH (w:UcoCWE {ucoabstraction: 'Class'}) RETURN count(w) AS cweClassCount,How many 'Class' type weaknesses (CWEs) are there?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class""]"
Aggregation and Counting,"What is the minimum, maximum, and average impact score for CVEs published in 2022?","MATCH (v:UcoVulnerability)-[:UCOHASCVE_ID]->(c:UcoCVE) WHERE v.ucopublishedDateTime STARTS WITH '2022' AND c.ucoimpactScore IS NOT NULL RETURN min(toFloat(c.ucoimpactScore)) AS minScore, max(toFloat(c.ucoimpactScore)) AS maxScore, avg(toFloat(c.ucoimpactScore)) AS avgScore","For CVEs published in 2022, what are the min, max, and average impact scores?","[""UcoCVE"", ""UcoVulnerability""]","[""UCOHASCVE_ID""]","[""ucoimpactScore"", ""ucopublishedDateTime""]",1,"[""2022""]"
Aggregation and Counting,Count the number of observed examples for each CWE.,"MATCH (w:UcoCWE)-[:UCOHASOBSERVEDEXAMPLE]->(o:UcoexObservedExample) RETURN w.ucocweID, count(o) AS exampleCount ORDER BY exampleCount DESC","Show how many real-world examples each weakness (CWE) has, ranked.","[""UcoCWE"", ""UcoexObservedExample""]","[""UCOHASOBSERVEDEXAMPLE""]","[""ucocweID""]",1,[]
Aggregation and Counting,How many CPEs are associated with 'CVE-2021-44228'?,MATCH (c:UcoCVE {label: 'CVE-2021-44228'})-[:UCOEXHASCPE]->(cpe:UcoexCPE) RETURN count(cpe) AS cpeCount,How many products (CPEs) are affected by 'CVE-2021-44228'?,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""label""]",1,"[""CVE-2021-44228""]"
Aggregation and Counting,What is the total number of 'Enterprise' domain techniques?,MATCH (t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) RETURN count(t) AS enterpriseTechniqueCount,What's the total number of 'Enterprise' attack techniques?,"[""UcoexMITREATTACK""]",[],"[""ucoexDOMAIN""]",0,"[""Enterprise""]"
Aggregation and Counting,How many threat groups have at least one campaign attributed to them?,MATCH (g:UcoexGROUPS)<-[:UCOEXATTRIBUTEDTO]-(:UcoexCAMPAIGNS) RETURN count(DISTINCT g) AS groupsWithCampaigns,How many threat groups are responsible for at least one campaign?,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS""]","[""UCOEXATTRIBUTEDTO""]",[],1,[]
Aggregation and Counting,What is the total number of CAPEC entries in the graph?,MATCH (ca:UcoexCAPEC) RETURN count(ca) AS capecCount,What's the total number of attack patterns (CAPEC) in the database?,"[""UcoexCAPEC""]",[],[],0,[]
Conditional and Boolean Queries,What software is used by 'APT28' AND also by 'APT29'?,MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE)<-[:UCOEXGROUPUSESSOFTWARE]-(g2:UcoexGROUPS {ucoexNAME: 'APT29'}) RETURN s.ucoexNAME,What software is used by *both* 'APT28' AND 'APT29'?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",2,"[""APT28"", ""APT29""]"
Conditional and Boolean Queries,Find CVEs with 'HIGH' severity that DO require user interaction.,MATCH (c:UcoCVE) WHERE c.ucobaseSeverity = 'HIGH' AND c.ucouserInteractionRequired = 'true' RETURN c.label,Find 'HIGH' severity CVEs that *do* require user interaction.,"[""UcoCVE""]",[],"[""label"", ""ucobaseSeverity"", ""ucouserInteractionRequired""]",0,"[""HIGH"", ""true""]"
Conditional and Boolean Queries,List all ATT&CK techniques that are NOT in the 'Enterprise' domain.,"MATCH (t:UcoexMITREATTACK) WHERE t.ucoexDOMAIN <> 'Enterprise' RETURN t.ucoexNAME, t.ucoexDOMAIN",List all attack techniques that are *not* for 'Enterprise' systems.,"[""UcoexMITREATTACK""]",[],"[""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""Enterprise""]"
Conditional and Boolean Queries,Which threat groups use both 'Phishing' AND 'PowerShell'?,MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t1:UcoexMITREATTACK {ucoexNAME: 'Phishing'}) MATCH (g)-[:UCOEXGROUPUSESTECHNIQUE]->(t2:UcoexMITREATTACK {ucoexNAME: 'PowerShell'}) RETURN g.ucoexNAME,Which groups use *both* 'Phishing' AND 'PowerShell'?,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",2,"[""Phishing"", ""PowerShell""]"
Conditional and Boolean Queries,Find CWEs that have a 'High' likelihood of exploit AND are a 'Class' abstraction.,"MATCH (w:UcoCWE) WHERE w.ucolikelihoodOfExploit = 'High' AND w.ucoabstraction = 'Class' RETURN w.ucocweID, w.ucocweName",Find 'Class' type weaknesses (CWEs) that *also* have a 'High' likelihood of exploit.,"[""UcoCWE""]",[],"[""ucoabstraction"", ""ucocweID"", ""ucocweName"", ""ucolikelihoodOfExploit""]",0,"[""Class"", ""High""]"
Conditional and Boolean Queries,Find vulnerabilities published after '2023-01-01' AND before '2023-06-30'.,"MATCH (v:UcoVulnerability) WHERE v.ucopublishedDateTime > '2023-01-01T00:00:00' AND v.ucopublishedDateTime < '2023-06-30T23:59:59' RETURN v.uri, v.ucopublishedDateTime",Find vulnerabilities published in the first half of 2023.,"[""UcoVulnerability""]",[],"[""ucopublishedDateTime"", ""uri""]",0,"[""2023-01-01T00:00:00"", ""2023-06-30T23:59:59""]"
Conditional and Boolean Queries,List software that is NOT used by any threat group.,MATCH (s:UcoexSOFTWARE) WHERE NOT (s)<-[:UCOEXGROUPUSESSOFTWARE]-(:UcoexGROUPS) RETURN s.ucoexNAME,List software that is *not* used by any threat group.,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",1,[]
