Category,NaturalLanguageQuestion,CypherQuery,generated_question,ExpectedNodeLabels,ExpectedRelationshipTypes,ExpectedProperties,Hops,ExtractedPropertyValues
Node Lookup Queries,Can you explain the 'NULL Pointer Dereference' flaw?,MATCH (c:UcoCWE {ucocweName: 'NULL Pointer Dereference'}) RETURN c,What is the 'NULL Pointer Dereference' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""NULL Pointer Dereference""]"
Node Lookup Queries,Show me 'Variant' type flaws that are 'Incomplete' and 'Simple'.,"MATCH (c:UcoCWE {ucoabstraction: 'Variant', ucostatus: 'Incomplete', ucostructure: 'Simple'}) RETURN c",Show me 'Variant' weaknesses with 'Incomplete' status and a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Incomplete"", ""Simple"", ""Variant""]"
Node Lookup Queries,Are there any 'Base' type flaws that are outdated ('Deprecated') and 'Simple'?,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Deprecated', ucostructure: 'Simple'}) RETURN c",Show me 'Base' weaknesses that are 'Deprecated' and have a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Deprecated"", ""Simple""]"
Node Lookup Queries,Which software flaws are about problems with 'input validation'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'input validation' RETURN c,Find weaknesses related to 'input validation'.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""input validation""]"
Node Lookup Queries,What is the software flaw 'CWE-77'?,MATCH (c:UcoCWE {ucocweID: 'CWE-77'}) RETURN c,Tell me about the weakness 'CWE-77'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-77""]"
Node Lookup Queries,Explain the flaw related to 'Command Injection'.,MATCH (c:UcoCWE {ucocweName: 'Improper Neutralization of Special Elements used in a Command (\'Command Injection\')'}) RETURN c,What is the 'Command Injection' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"["")"", ""Improper Neutralization of Special Elements used in a Command (\\""]"
Node Lookup Queries,What 'Compound' type flaws are considered 'Stable' and 'Simple'?,"MATCH (c:UcoCWE {ucoabstraction: 'Compound', ucostatus: 'Stable', ucostructure: 'Simple'}) RETURN c",Show me 'Compound' weaknesses that are 'Stable' and have a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Compound"", ""Simple"", ""Stable""]"
Node Lookup Queries,Can you list 'Pillar' type flaws that are 'Draft' and 'Composite'?,"MATCH (c:UcoCWE {ucoabstraction: 'Pillar', ucostatus: 'Draft', ucostructure: 'Composite'}) RETURN c",Show me 'Pillar' weaknesses in 'Draft' status with a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Composite"", ""Draft"", ""Pillar""]"
Node Lookup Queries,Are there any software flaws that mention 'output encoding'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'output encoding' RETURN c,Find weaknesses related to 'output encoding'.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""output encoding""]"
Node Lookup Queries,What is the software flaw 'CWE-116'?,MATCH (c:UcoCWE {ucocweID: 'CWE-116'}) RETURN c,Tell me about the weakness 'CWE-116'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-116""]"
Node Lookup Queries,Explain the weakness 'Improper Encoding or Escaping of Output'.,MATCH (c:UcoCWE {ucocweName: 'Improper Encoding or Escaping of Output'}) RETURN c,What is the 'Improper Encoding or Escaping of Output' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Improper Encoding or Escaping of Output""]"
Node Lookup Queries,Show me 'Class' type flaws that are 'Incomplete' and 'Composite'.,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostatus: 'Incomplete', ucostructure: 'Composite'}) RETURN c",Show me 'Class' weaknesses with 'Incomplete' status and a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Composite"", ""Incomplete""]"
Node Lookup Queries,What 'Variant' type flaws are considered 'Stable' and 'Composite'?,"MATCH (c:UcoCWE {ucoabstraction: 'Variant', ucostatus: 'Stable', ucostructure: 'Composite'}) RETURN c",Show me 'Variant' weaknesses that are 'Stable' and have a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Composite"", ""Stable"", ""Variant""]"
Node Lookup Queries,Are there any software flaws related to 'session management'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'session management' RETURN c,Find weaknesses related to 'session management'.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""session management""]"
Node Lookup Queries,What is the software flaw 'CWE-384'?,MATCH (c:UcoCWE {ucocweID: 'CWE-384'}) RETURN c,Tell me about the weakness 'CWE-384'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-384""]"
Node Lookup Queries,Can you explain the 'Session Fixation' weakness?,MATCH (c:UcoCWE {ucocweName: 'Session Fixation'}) RETURN c,What is the 'Session Fixation' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Session Fixation""]"
Node Lookup Queries,Which 'Base' level flaws are 'Draft' and 'Composite'?,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Draft', ucostructure: 'Composite'}) RETURN c",Show me 'Base' weaknesses in 'Draft' status with a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Composite"", ""Draft""]"
Node Lookup Queries,Show me any 'Compound' type flaws that are 'Incomplete' and 'Composite'.,"MATCH (c:UcoCWE {ucoabstraction: 'Compound', ucostatus: 'Incomplete', ucostructure: 'Composite'}) RETURN c",Show me 'Compound' weaknesses with 'Incomplete' status and a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Composite"", ""Compound"", ""Incomplete""]"
Node Lookup Queries,Are there any software flaws related to 'error handling'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'error handling' RETURN c,Find weaknesses related to 'error handling'.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""error handling""]"
Node Lookup Queries,Find 'MEDIUM' risk flaws waiting for analysis that need a user click.,"MATCH (c:UcoCVE {ucobaseSeverity: 'MEDIUM', ucovulnStatus: 'Awaiting Analysis', ucouserInteractionRequired: 'true'}) RETURN c",Find 'MEDIUM' severity vulnerabilities 'Awaiting Analysis' that require user interaction.,"[""UcoCVE""]",[],"[""ucobaseSeverity""]",0,"[""Awaiting Analysis"", ""MEDIUM"", ""true""]"
Node Lookup Queries,"List 'LOW' risk, 'Modified' flaws that can be exploited automatically.","MATCH (c:UcoCVE {ucobaseSeverity: 'LOW', ucovulnStatus: 'Modified', ucouserInteractionRequired: 'false'}) RETURN c","Find 'LOW' severity, 'Modified' vulnerabilities that *do not* require user interaction.","[""UcoCVE""]",[],"[""ucobaseSeverity""]",0,"[""LOW"", ""Modified"", ""false""]"
Node Lookup Queries,What is the weakness 'CWE-1004'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1004'}) RETURN c,Tell me about the weakness 'CWE-1004'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1004""]"
Node Lookup Queries,Can you tell me about 'CWE-1007'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1007'}) RETURN c,Tell me about the weakness 'CWE-1007'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1007""]"
Node Lookup Queries,I need info on 'CWE-102'.,MATCH (c:UcoCWE {ucocweID: 'CWE-102'}) RETURN c,Tell me about the weakness 'CWE-102'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-102""]"
Node Lookup Queries,What is 'CWE-1035' about?,MATCH (c:UcoCWE {ucocweID: 'CWE-1035'}) RETURN c,Tell me about the weakness 'CWE-1035'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1035""]"
Node Lookup Queries,Explain the software flaw 'CWE-104'.,MATCH (c:UcoCWE {ucocweID: 'CWE-104'}) RETURN c,Tell me about the weakness 'CWE-104'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-104""]"
Node Lookup Queries,What's the story with 'CWE-1048'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1048'}) RETURN c,Tell me about the weakness 'CWE-1048'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1048""]"
Node Lookup Queries,Look up the weakness 'CWE-1050'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1050'}) RETURN c,Tell me about the weakness 'CWE-1050'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1050""]"
Node Lookup Queries,Please show me 'CWE-1051'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1051'}) RETURN c,Tell me about the weakness 'CWE-1051'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1051""]"
Node Lookup Queries,Tell me about 'CWE-1053'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1053'}) RETURN c,Tell me about the weakness 'CWE-1053'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1053""]"
Node Lookup Queries,What is the flaw 'CWE-1054'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1054'}) RETURN c,Tell me about the weakness 'CWE-1054'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1054""]"
Node Lookup Queries,Can you find 'CWE-1055'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1055'}) RETURN c,Tell me about the weakness 'CWE-1055'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1055""]"
Node Lookup Queries,What is the weakness 'CWE-1056'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1056'}) RETURN c,Tell me about the weakness 'CWE-1056'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1056""]"
Node Lookup Queries,I need to know about 'CWE-1057'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1057'}) RETURN c,Tell me about the weakness 'CWE-1057'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1057""]"
Node Lookup Queries,What can you tell me about 'CWE-1058'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1058'}) RETURN c,Tell me about the weakness 'CWE-1058'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1058""]"
Node Lookup Queries,"Explain the flaw 'CWE-1059', please.",MATCH (c:UcoCWE {ucocweID: 'CWE-1059'}) RETURN c,Tell me about the weakness 'CWE-1059'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1059""]"
Node Lookup Queries,What can you tell me about 'CWE-1060'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1060'}) RETURN c,Tell me about the weakness 'CWE-1060'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1060""]"
Node Lookup Queries,I need information on 'CWE-1061'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1061'}) RETURN c,Tell me about the weakness 'CWE-1061'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1061""]"
Node Lookup Queries,What is the weakness 'CWE-1062'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1062'}) RETURN c,Tell me about the weakness 'CWE-1062'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1062""]"
Node Lookup Queries,Can you look up flaw 'CWE-1063'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1063'}) RETURN c,Tell me about the weakness 'CWE-1063'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1063""]"
Node Lookup Queries,Please explain 'CWE-1064'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1064'}) RETURN c,Tell me about the weakness 'CWE-1064'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1064""]"
Node Lookup Queries,What are 'Pillar' weaknesses?,MATCH (c:UcoCWE {ucoabstraction: 'Pillar'}) RETURN c,Show me all weaknesses categorized as 'Pillar'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Pillar""]"
Node Lookup Queries,Can I see all the 'Class' type weaknesses?,MATCH (c:UcoCWE {ucoabstraction: 'Class'}) RETURN c,Show me all weaknesses categorized as 'Class'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class""]"
Node Lookup Queries,What weaknesses are 'Base' level?,MATCH (c:UcoCWE {ucoabstraction: 'Base'}) RETURN c,Show me all weaknesses categorized as 'Base'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base""]"
Node Lookup Queries,List all 'Variant' weaknesses.,MATCH (c:UcoCWE {ucoabstraction: 'Variant'}) RETURN c,Show me all weaknesses categorized as 'Variant'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Variant""]"
Node Lookup Queries,What are the 'Compound' type weaknesses?,MATCH (c:UcoCWE {ucoabstraction: 'Compound'}) RETURN c,Show me all weaknesses categorized as 'Compound'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Compound""]"
Node Lookup Queries,Can you show me all the 'Draft' weaknesses?,MATCH (c:UcoCWE {ucostatus: 'Draft'}) RETURN c,Which weaknesses have a 'Draft' status?,"[""UcoCWE""]",[],"[""ucostatus""]",0,"[""Draft""]"
Node Lookup Queries,List all weaknesses that are 'Incomplete'.,MATCH (c:UcoCWE {ucostatus: 'Incomplete'}) RETURN c,Which weaknesses are marked as 'Incomplete'?,"[""UcoCWE""]",[],"[""ucostatus""]",0,"[""Incomplete""]"
Node Lookup Queries,Show me the weaknesses that are 'Stable'.,MATCH (c:UcoCWE {ucostatus: 'Stable'}) RETURN c,Which weaknesses are considered 'Stable'?,"[""UcoCWE""]",[],"[""ucostatus""]",0,"[""Stable""]"
Node Lookup Queries,Can I see a list of outdated ('Deprecated') weaknesses?,MATCH (c:UcoCWE {ucostatus: 'Deprecated'}) RETURN c,Which weaknesses are 'Deprecated'?,"[""UcoCWE""]",[],"[""ucostatus""]",0,"[""Deprecated""]"
Node Lookup Queries,What are the 'Simple' weaknesses?,MATCH (c:UcoCWE {ucostructure: 'Simple'}) RETURN c,Show me all weaknesses with a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucostructure""]",0,"[""Simple""]"
Node Lookup Queries,What are 'Composite' weaknesses?,MATCH (c:UcoCWE {ucostructure: 'Composite'}) RETURN c,Show me all weaknesses with a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucostructure""]",0,"[""Composite""]"
Node Lookup Queries,Can you explain 'Improper Authentication'?,MATCH (c:UcoCWE {ucocweName: 'Improper Authentication'}) RETURN c,What is the 'Improper Authentication' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Improper Authentication""]"
Node Lookup Queries,What is 'Cross-Site Scripting' (XSS)?,MATCH (c:UcoCWE {ucocweName: 'Cross-Site Scripting'}) RETURN c,What is the 'Cross-Site Scripting' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Cross-Site Scripting""]"
Node Lookup Queries,Can you explain 'Code Injection'?,MATCH (c:UcoCWE {ucocweName: 'Code Injection'}) RETURN c,What is the 'Code Injection' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Code Injection""]"
Node Lookup Queries,What does 'Missing Authorization' mean as a flaw?,MATCH (c:UcoCWE {ucocweName: 'Missing Authorization'}) RETURN c,What is the 'Missing Authorization' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Missing Authorization""]"
Node Lookup Queries,Why is 'Use of Hard-coded Credentials' a bad thing?,MATCH (c:UcoCWE {ucocweName: 'Use of Hard-coded Credentials'}) RETURN c,What is the 'Use of Hard-coded Credentials' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Use of Hard-coded Credentials""]"
Node Lookup Queries,Explain the flaw 'Unrestricted Upload of File with Dangerous Type'.,MATCH (c:UcoCWE {ucocweName: 'Unrestricted Upload of File with Dangerous Type'}) RETURN c,What is the 'Unrestricted Upload of File with Dangerous Type' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Unrestricted Upload of File with Dangerous Type""]"
Node Lookup Queries,What does 'Reliance on Untrusted Inputs in a Security Decision' mean?,MATCH (c:UcoCWE {ucocweName: 'Reliance on Untrusted Inputs in a Security Decision'}) RETURN c,What is the 'Reliance on Untrusted Inputs in a Security Decision' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Reliance on Untrusted Inputs in a Security Decision""]"
Node Lookup Queries,Can you explain 'Insecure Default Initialization of Resource'?,MATCH (c:UcoCWE {ucocweName: 'Insecure Default Initialization of Resource'}) RETURN c,What is the 'Insecure Default Initialization of Resource' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Insecure Default Initialization of Resource""]"
Node Lookup Queries,What is the risk of 'Missing Encryption of Sensitive Data'?,MATCH (c:UcoCWE {ucocweName: 'Missing Encryption of Sensitive Data'}) RETURN c,What is the 'Missing Encryption of Sensitive Data' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Missing Encryption of Sensitive Data""]"
Node Lookup Queries,Why is using a 'Broken or Risky Cryptographic Algorithm' a problem?,MATCH (c:UcoCWE {ucocweName: 'Use of a Broken or Risky Cryptographic Algorithm'}) RETURN c,What is the 'Use of a Broken or Risky Cryptographic Algorithm' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Use of a Broken or Risky Cryptographic Algorithm""]"
Node Lookup Queries,Show me weaknesses that talk about 'authentication'.,MATCH (c:UcoCWE) WHERE c.ucocweSummary CONTAINS 'authentication' RETURN c,Find weaknesses that mention 'authentication' in their summary.,"[""UcoCWE""]",[],"[""ucocweSummary""]",0,"[""authentication""]"
Node Lookup Queries,Find me flaws that have 'buffer' in their description.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'buffer' RETURN c,Find weaknesses that mention 'buffer' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""buffer""]"
Node Lookup Queries,Show me all flaws related to 'injection'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'injection' RETURN c,Find weaknesses that mention 'injection' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""injection""]"
Node Lookup Queries,Show me flaws that mention 'path traversal'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'path traversal' RETURN c,Find weaknesses that mention 'path traversal' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""path traversal""]"
Node Lookup Queries,What flaws are related to 'credentials'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'credentials' RETURN c,Find weaknesses that mention 'credentials' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""credentials""]"
Node Lookup Queries,List all 'Base' weaknesses that are 'Stable'.,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Stable'}) RETURN c",Show me 'Base' weaknesses that are 'Stable'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Stable""]"
Node Lookup Queries,Which 'Variant' weaknesses are not fully documented ('Incomplete')?,"MATCH (c:UcoCWE {ucoabstraction: 'Variant', ucostatus: 'Incomplete'}) RETURN c",Show me 'Variant' weaknesses that are 'Incomplete'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Incomplete"", ""Variant""]"
Node Lookup Queries,Find 'Class' weaknesses that have a 'Simple' structure.,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostructure: 'Simple'}) RETURN c",Show me 'Class' weaknesses with a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Simple""]"
Node Lookup Queries,Which 'Pillar' weaknesses are considered 'Stable'?,"MATCH (c:UcoCWE {ucoabstraction: 'Pillar', ucostatus: 'Stable'}) RETURN c",Show me 'Pillar' weaknesses that are 'Stable'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Pillar"", ""Stable""]"
Node Lookup Queries,Which 'Compound' weaknesses are still 'Drafts'?,"MATCH (c:UcoCWE {ucoabstraction: 'Compound', ucostatus: 'Draft'}) RETURN c",Show me 'Compound' weaknesses that are in 'Draft' status.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Compound"", ""Draft""]"
Node Lookup Queries,What is the flaw 'CWE-1065'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1065'}) RETURN c,Tell me about the weakness 'CWE-1065'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1065""]"
Node Lookup Queries,Explain 'CWE-1066'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1066'}) RETURN c,Tell me about the weakness 'CWE-1066'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1066""]"
Node Lookup Queries,What is 'CWE-1067'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1067'}) RETURN c,Tell me about the weakness 'CWE-1067'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1067""]"
Node Lookup Queries,I need info on 'CWE-1068'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1068'}) RETURN c,Tell me about the weakness 'CWE-1068'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1068""]"
Node Lookup Queries,Please explain 'CWE-1069'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1069'}) RETURN c,Tell me about the weakness 'CWE-1069'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1069""]"
Node Lookup Queries,What can you tell me about 'CWE-1070'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1070'}) RETURN c,Tell me about the weakness 'CWE-1070'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1070""]"
Node Lookup Queries,I need to understand 'CWE-1071'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1071'}) RETURN c,Tell me about the weakness 'CWE-1071'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1071""]"
Node Lookup Queries,What is the weakness 'CWE-1072'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1072'}) RETURN c,Tell me about the weakness 'CWE-1072'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1072""]"
Node Lookup Queries,Look up 'CWE-1073'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1073'}) RETURN c,Tell me about the weakness 'CWE-1073'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1073""]"
Node Lookup Queries,Explain 'CWE-1074' to me.,MATCH (c:UcoCWE {ucocweID: 'CWE-1074'}) RETURN c,Tell me about the weakness 'CWE-1074'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1074""]"
Node Lookup Queries,What's 'CWE-1075'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1075'}) RETURN c,Tell me about the weakness 'CWE-1075'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1075""]"
Node Lookup Queries,I need info on 'CWE-1076'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1076'}) RETURN c,Tell me about the weakness 'CWE-1076'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1076""]"
Node Lookup Queries,What is 'CWE-1077'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1077'}) RETURN c,Tell me about the weakness 'CWE-1077'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1077""]"
Node Lookup Queries,What is the software flaw 'CWE-1078'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1078'}) RETURN c,Tell me about the weakness 'CWE-1078'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1078""]"
Node Lookup Queries,Can you explain the weakness 'CWE-1079'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1079'}) RETURN c,Tell me about the weakness 'CWE-1079'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1079""]"
Node Lookup Queries,I need info on 'CWE-1080'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1080'}) RETURN c,Tell me about the weakness 'CWE-1080'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1080""]"
Node Lookup Queries,What's 'CWE-1081' about?,MATCH (c:UcoCWE {ucocweID: 'CWE-1081'}) RETURN c,Tell me about the weakness 'CWE-1081'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1081""]"
Node Lookup Queries,Can you look up 'CWE-1082'?,MATCH (c:UcoCWE {ucocweID: 'CWE-1082'}) RETURN c,Tell me about the weakness 'CWE-1082'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1082""]"
Node Lookup Queries,Tell me about 'CWE-1083'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1083'}) RETURN c,Tell me about the weakness 'CWE-1083'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1083""]"
Node Lookup Queries,Explain the flaw 'CWE-1084'.,MATCH (c:UcoCWE {ucocweID: 'CWE-1084'}) RETURN c,Tell me about the weakness 'CWE-1084'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1084""]"
Node Lookup Queries,Can you show me the 'Pillar' weaknesses that are outdated ('Deprecated')?,"MATCH (c:UcoCWE {ucoabstraction: 'Pillar', ucostatus: 'Deprecated'}) RETURN c",Show me 'Pillar' weaknesses that are 'Deprecated'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Deprecated"", ""Pillar""]"
Node Lookup Queries,Which 'Base' flaws are still considered 'Drafts'?,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Draft'}) RETURN c",Show me 'Base' weaknesses that are in 'Draft' status.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Draft""]"
Node Lookup Queries,Are there any software flaws related to 'SQL'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'SQL' RETURN c,Find weaknesses that mention 'SQL' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""SQL""]"
Node Lookup Queries,Show me flaws that involve 'cross-site scripting'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'cross-site scripting' RETURN c,Find weaknesses related to 'cross-site scripting'.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""cross-site scripting""]"
Node Lookup Queries,Which flaws are about 'memory leaks'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'memory leak' RETURN c,Find weaknesses related to 'memory leak'.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""memory leak""]"
Node Lookup Queries,Can you find flaws related to 'deserialization'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'deserialization' RETURN c,Find weaknesses related to 'deserialization'.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""deserialization""]"
Node Lookup Queries,Which weaknesses are about gaining extra 'privileges'?,MATCH (c:UcoCWE) WHERE c.ucocweSummary CONTAINS 'privilege' RETURN c,Find weaknesses that mention 'privilege' in their summary.,"[""UcoCWE""]",[],"[""ucocweSummary""]",0,"[""privilege""]"
Node Lookup Queries,Show me flaws involving 'file inclusion'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'file inclusion' RETURN c,Find weaknesses related to 'file inclusion'.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""file inclusion""]"
Node Lookup Queries,Which flaws are about 'directory traversal'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'directory traversal' RETURN c,Find weaknesses related to 'directory traversal'.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""directory traversal""]"
